time_period,time_identifier,geographic_level,country_code,country_name,version,sex,disadvantage,ethnicity_minor,sen,number_of_students_potential,number_of_students_level3,number_of_students_alev,number_of_students_acad,number_of_students_agen,number_of_students_tlev,aps_per_entry_alev,aps_per_entry_grade_alev,aps_per_entry_acad,aps_per_entry_grade_acad,aps_per_entry_agen,aps_per_entry_grade_agen,aps_per_entry_tlev,aps_per_entry_grade_tlev,pc_achieving_atleast_two_substantial_lev3,pc_achieving_atleast_two_alev,pc_achieving_atleast_two_substantial_lev3_acad,entered_for_one_or_more_alev_or_applied,aps_per_entry_best3,aps_per_entry_grade_best3,pc_achieving_3_astar_to_a_alev,pc_achieving_aab_or_better_alev,entered_for_one_or_more_alev,pc_achieving_aab_or_better_atleast_two_facilitating_alev,entered_any_level3_vocational_excluding_applied_generals,pc_level3_vocational_students_entered_tech_levels,entered_any_level3_vocational_excluding_tech_levels,pc_level3_vocational_students_entered_applied_generals,number_of_students_highest_entry_was_l2,pc_level2_vocational_students_entered_technicalcertificate,number_of_students_technicalcertificate,aps_per_entry_technicalcertificate,aps_per_entry_grade_technicalcertificate
202223,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Chinese,All,1039,945,877,894,149,16,39.5347,B,39.5892,B,32.2218,Dist-,28.9873,Merit+,97.249,95.211,95.078,775,39.8194,B,24,36.258,775,27.097,73,21.918,197,75.635,11,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Chinese,All,983,884,820,843,131,17,43.4635,B+,43.5192,B+,35.4041,Dist,35.3788,Dist,98.982,94.39,93.95,727,43.6589,B+,33.287,47.455,727,37.276,68,25,178,73.596,6,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,All,Asian or Asian British - Chinese,All,925,846,791,806,126,14,45.9417,A-,46.0021,A-,35.9534,Dist,33.5417,Dist,97.281,94.437,93.921,703,45.9981,A-,42.105,58.179,703,46.515,94,14.894,197,64.467,14,21.429,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,All,Asian or Asian British - Chinese,All,1638,1442,1323,1350,261,36,40.6991,B,40.6946,B,32.6756,Dist-,33.6159,Dist,97.712,93.046,92.593,1153,41.2663,B,31.83,44.059,1153,41.544,105,34.286,326,80.982,61,11.475,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Chinese,All,1145,1015,908,930,160,28,39.94,B,39.9708,B,30.3601,Dist-,34.0521,Dist,96.552,94.824,94.301,823,40.3807,B,27.582,37.546,823,35.237,89,31.461,215,74.884,42,4.762,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Chinese,All,1021,882,796,809,151,45,39.9265,B,39.8201,B,32.6893,Dist-,31.4426,Dist-,97.052,93.97,93.572,697,40.2296,B,30.56,40.316,697,37.446,94,47.872,200,76,20,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Chinese,All,925,804,715,731,151,32,43.7079,B+,43.6352,B+,32.5308,Dist-,34.572,Dist,97.761,93.846,93.023,621,44.2834,B+,40.58,51.369,621,44.605,76,42.105,190,79.474,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,All,Asian or Asian British - Chinese,All,891,800,722,744,120,33,45.5881,A-,45.6123,A-,31.7857,Dist-,39.4681,Dist+,96.25,94.46,93.414,644,45.4917,A-,43.323,54.658,644,51.242,123,26.829,209,59.809,11,9.091,c,c,c
202425,Academic year,National,E92000001,England,Provisional,All,Disadvantaged,Asian or Asian British - Chinese,All,301,241,205,209,61,c,37.3096,B-,37.2373,B-,31.2317,Dist-,c,c,97.095,93.171,91.866,176,37.9924,B-,18.182,27.841,176,24.432,30,20,84,73.81,15,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Chinese,All,265,233,198,205,42,c,35.9965,B-,35.7746,B-,28.4379,Merit+,c,c,93.133,93.434,92.195,181,35.3407,B-,16.575,25.967,181,22.099,29,31.034,60,70,6,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Chinese,All,262,220,192,197,54,12,37.5205,B-,37.2922,B-,35.9024,Dist,34.9231,Dist,92.727,89.063,88.325,158,37.3629,B-,20.886,34.81,158,29.114,28,42.857,69,78.261,5,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Chinese,All,268,214,189,192,41,7,40.4995,B,40.4792,B,36.5418,Dist,40,Dist+,98.131,93.122,92.188,166,40.5823,B,27.711,37.952,166,26.506,22,31.818,56,73.214,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Disadvantaged,Asian or Asian British - Chinese,All,244,206,184,188,45,7,43.3953,B+,43.4979,B+,32.0784,Dist-,38.1373,Dist+,96.602,94.022,93.085,158,43.4388,B+,31.646,50.633,158,43.671,37,18.919,73,63.014,4,25,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Asian or Asian British - Chinese,All,154,127,106,108,39,c,36.3727,B-,36.3792,B-,32.4646,Dist-,c,c,96.85,93.396,91.667,88,37.197,B-,11.364,22.727,88,19.318,15,26.667,49,81.633,6,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Chinese,All,140,122,105,108,21,c,34.9502,C+,35.0063,B-,29.96,Merit+,c,c,91.803,93.333,91.667,94,33.7234,C+,11.702,20.213,94,17.021,18,33.333,32,65.625,5,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Chinese,All,147,130,116,118,32,7,35.5504,B-,35.7669,B-,33.3508,Dist,23.3333,Merit-,90.769,87.931,87.288,94,35.461,B-,13.83,28.723,94,20.213,16,43.75,40,80,c,c,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Chinese,All,138,113,103,105,21,c,41.2674,B,41.2387,B,37.8933,Dist+,c,c,99.115,92.233,91.429,88,41.0985,B,29.545,39.773,88,25,17,29.412,33,63.636,c,c,0,0,z
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Asian or Asian British - Chinese,All,134,115,105,107,c,4,44.5289,B+,44.6523,B+,c,c,41,Dist+,96.522,93.333,92.523,89,44.7191,B+,32.584,57.303,89,44.944,20,20,38,63.158,2,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Asian or Asian British - Chinese,All,147,114,99,101,22,c,38.2372,B-,38.0817,B-,29.2198,Merit+,c,c,97.368,92.929,92.079,88,38.7879,B,25,32.955,88,29.545,15,13.333,35,62.857,9,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Chinese,All,125,111,93,97,21,c,37.1275,B-,36.5871,B-,27.2234,Merit+,c,c,94.595,93.548,92.784,87,37.0881,B-,21.839,32.184,87,27.586,11,27.273,28,75,c,c,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Chinese,All,115,90,76,79,22,c,40.3319,B,39.479,B,38.6404,Dist+,c,c,95.556,90.789,89.873,64,40.1563,B,31.25,43.75,64,42.188,12,41.667,29,75.862,4,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Chinese,All,130,101,86,87,20,2,39.6238,B,39.5929,B,35.5127,Dist,46.25,Dist*-,97.03,94.186,93.103,78,40,B,25.641,35.897,78,28.205,5,40,23,86.957,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Disadvantaged,Asian or Asian British - Chinese,All,110,91,79,81,22,c,41.9362,B+,42.0088,B+,28.8519,Merit+,c,c,96.703,94.937,93.827,69,41.7874,B+,30.435,42.029,69,42.029,17,17.647,35,62.857,2,50,c,c,c
202425,Academic year,National,E92000001,England,Provisional,All,Non-Disadvantaged,Asian or Asian British - Chinese,All,2920,2635,2471,2508,435,41,41.1026,B,41.1202,B,32.7909,Dist-,33.1561,Dist-,97.875,94.011,93.74,2184,41.6041,B,31.456,44.277,2184,39.194,164,25,550,79.636,87,10.345,c,c,c
202324,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Chinese,All,2030,1823,1674,1709,285,39,41.0892,B,41.1354,B,32.186,Dist-,34.1148,Dist,97.093,94.982,94.383,1489,41.6029,B,30.289,41.84,1489,36.602,150,26,386,74.352,59,5.085,c,c,c
202223,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Chinese,All,1798,1607,1481,1506,246,49,39.9944,B,39.9974,B,31.727,Dist-,30.1254,Dist-,97.76,95.341,95.153,1314,40.3323,B,27.854,38.584,1314,32.344,139,35.252,328,75.305,26,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Chinese,All,1640,1474,1346,1382,241,42,43.9957,B+,43.9826,B+,33.2128,Dist-,34.0149,Dist,98.44,94.279,93.705,1182,44.4191,B+,37.902,50.846,1182,42.64,122,34.426,312,77.244,11,9.091,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Non-Disadvantaged,Asian or Asian British - Chinese,All,1572,1440,1329,1362,201,40,46.0839,A-,46.1178,A-,34.2372,Dist,37.6786,Dist+,96.806,94.507,93.759,1189,46.0639,A-,44.155,57.275,1189,49.453,180,22.222,333,61.862,21,14.286,4,6.5,L2Dist-
202425,Academic year,National,E92000001,England,Provisional,Female,Non-Disadvantaged,Asian or Asian British - Chinese,All,1429,1307,1247,1259,196,c,41.3041,B,41.3328,B,32.4467,Dist-,c,c,98.011,94.948,94.837,1119,41.7307,B+,30.563,43.61,1119,36.014,74,9.459,259,75.676,35,5.714,c,c,c
202324,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Asian or Asian British - Chinese,All,1010,919,859,876,146,14,41.9066,B+,41.8972,B+,33.5285,Dist,33.3065,Dist-,97.388,94.994,94.292,753,42.417,B+,32.271,45.418,753,37.052,72,19.444,199,73.869,18,5.556,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Asian or Asian British - Chinese,All,892,815,761,776,117,9,40.1014,B,40.1336,B,31.9526,Dist-,33.0435,Dist-,98.282,96.321,96.263,681,40.4209,B,25.404,37.298,681,28.047,57,15.789,157,74.522,10,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Asian or Asian British - Chinese,All,845,771,717,738,110,12,43.7636,B+,43.8239,B+,34.8967,Dist,34.5745,Dist,98.962,94.7,94.309,639,44.0115,B+,33.803,48.513,639,38.967,51,23.529,145,75.862,5,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Non-Disadvantaged,Asian or Asian British - Chinese,All,791,731,686,699,103,10,46.1488,A-,46.2008,A-,36.006,Dist,30.1515,Dist-,97.401,94.606,94.134,614,46.1835,A-,43.485,58.306,614,46.743,74,13.514,159,64.78,12,25,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Non-Disadvantaged,Asian or Asian British - Chinese,All,1491,1328,1224,1249,239,34,40.8975,B,40.9044,B,33.0514,Dist-,33.1887,Dist-,97.741,93.056,92.634,1065,41.471,B,32.394,44.977,1065,42.535,90,37.778,291,83.162,52,13.462,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Asian or Asian British - Chinese,All,1020,904,815,833,139,25,40.2466,B,40.3501,B,30.9463,Dist-,34.6685,Dist,96.792,94.969,94.478,736,40.7699,B,28.261,38.179,736,36.141,78,32.051,187,74.866,41,4.878,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Asian or Asian British - Chinese,All,906,792,720,730,129,40,39.8853,B,39.8554,B,31.529,Dist-,29.6337,Merit+,97.222,94.306,93.973,633,40.237,B,30.49,39.968,633,36.967,82,48.78,171,76.023,16,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Asian or Asian British - Chinese,All,795,703,629,644,131,30,44.2554,B+,44.1639,B+,31.9163,Dist-,33.7967,Dist,97.866,93.8,93.012,543,44.8987,B+,42.726,53.591,543,46.961,71,42.254,167,78.443,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Non-Disadvantaged,Asian or Asian British - Chinese,All,781,709,643,663,98,30,46.017,A-,46.033,A-,32.4867,Dist-,40,Dist+,96.192,94.401,93.363,575,45.9362,A-,44.87,56.174,575,52.348,106,28.302,174,59.195,9,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,All,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,All,All,Asian or Asian British - Indian,All,18632,15975,13423,13625,4601,501,37.329,B-,37.4468,B-,31.2072,Dist-,31.9354,Dist-,96.156,91.455,90.914,11259,38.0353,B-,22.133,32.01,11259,27.249,1247,40.176,5344,87.35,962,7.277,86,5.4841,L2Pass+
202324,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British - Indian,All,17706,15289,12708,12895,4224,539,37.0229,B-,37.105,B-,30.5177,Dist-,31.0965,Dist-,95.892,91.037,90.392,10686,37.7388,B-,22.094,31.452,10686,26.839,1259,42.812,4945,86.916,893,7.727,89,5.358,L2Pass+
202223,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British - Indian,All,16291,13962,11730,11892,3866,571,36.4689,B-,36.5728,B-,30.6826,Dist-,30.3701,Dist-,96.154,91.313,90.632,9912,36.9761,B-,21.086,30.176,9912,25.424,1177,48.513,4487,87.497,523,8.031,49,5.9516,L2Merit
202122,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British - Indian,All,15807,13406,11043,11168,3605,603,40.0476,B,40.1515,B,33.2315,Dist-,32.4334,Dist-,97.859,92.113,91.771,9291,40.5791,B,28.296,39.845,9291,32.741,1203,50.125,4181,86.295,243,8.642,24,6.2647,L2Merit+
202021,Academic year,National,E92000001,England,Final,All,All,Asian or Asian British - Indian,All,13734,11698,10272,10428,2652,393,42.8085,B+,42.8592,B+,33.4235,Dist,33.1252,Dist-,96.059,92.465,91.782,8769,42.922,B+,33.596,45.957,8769,37.37,1882,20.882,4054,65.91,413,10.412,48,5.516,L2Merit-
202425,Academic year,National,E92000001,England,Provisional,Female,All,Asian or Asian British - Indian,All,9126,8129,6999,7097,2279,145,36.9371,B-,37.0667,B-,32.1815,Dist-,30.7765,Dist-,96.851,91.899,91.377,5833,37.7027,B-,19.441,29.727,5833,23.984,486,29.835,2597,88.025,363,5.234,25,5.566,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Indian,All,8521,7664,6586,6665,2067,136,36.7882,B-,36.901,B-,31.8125,Dist-,28.9334,Merit+,96.79,91.649,91.163,5541,37.5143,B-,19.978,29.399,5541,24.256,480,28.333,2376,87.205,329,7.903,33,5.5726,L2Merit-
202223,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Indian,All,7935,7084,6186,6245,1855,138,36.2125,B-,36.3677,B-,31.7622,Dist-,31.5261,Dist-,96.852,92.03,91.689,5215,36.7415,B-,18.428,27.804,5215,22.033,424,32.547,2122,87.7,165,5.455,11,5.9405,L2Merit
202122,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Indian,All,7658,6810,5826,5893,1742,133,40.0932,B,40.2126,B,34.1641,Dist,32.1197,Dist-,98.429,92.585,92.313,4925,40.643,B,26.782,38.944,4925,30.457,398,33.417,1993,87.406,77,11.688,12,5.859,L2Merit
202021,Academic year,National,E92000001,England,Final,Female,All,Asian or Asian British - Indian,All,6780,6003,5418,5492,1312,127,43.2256,B+,43.2952,B+,35.4176,Dist,32.6002,Dist-,97.051,92.783,92.425,4594,43.485,B+,33.304,46.561,4594,35.721,735,17.279,1877,69.952,167,10.778,21,5.7901,L2Merit-
202425,Academic year,National,E92000001,England,Provisional,Male,All,Asian or Asian British - Indian,All,9506,7846,6424,6528,2322,356,37.7457,B-,37.8528,B-,30.27,Dist-,32.385,Dist-,95.437,90.971,90.411,5426,38.3929,B,25.028,34.464,5426,30.759,761,46.781,2747,86.713,599,8.514,61,5.4481,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Indian,All,9185,7625,6122,6230,2157,403,37.2702,B-,37.3204,B-,29.3431,Merit+,31.8407,Dist-,94.99,90.379,89.567,5145,37.9806,B-,24.373,33.664,5145,29.621,779,51.733,2569,86.649,564,7.624,56,5.225,L2Pass+
202223,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Indian,All,8356,6878,5544,5647,2011,433,36.7503,B-,36.7983,B-,29.7454,Merit+,30.0188,Dist-,95.435,90.512,89.463,4697,37.2365,B-,24.037,32.808,4697,29.189,753,57.503,2365,87.315,358,9.218,38,5.9549,L2Merit
202122,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Indian,All,8149,6596,5217,5275,1863,470,39.9973,B,40.0835,B,32.3823,Dist-,32.5248,Dist-,97.271,91.585,91.166,4366,40.5069,B,30.005,40.861,4366,35.318,805,58.385,2188,85.283,166,7.229,12,6.6087,L2Dist-
202021,Academic year,National,E92000001,England,Final,Male,All,Asian or Asian British - Indian,All,6954,5695,4854,4936,1340,266,42.3522,B+,42.3779,B+,31.6222,Dist-,33.3804,Dist,95.013,92.11,91.066,4175,42.3026,B+,33.916,45.293,4175,39.186,1147,23.191,2177,62.425,246,10.163,27,5.3066,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,All,Disadvantaged,Asian or Asian British - Indian,All,1910,1365,961,981,651,59,32.7511,C+,32.8049,C+,30.6157,Dist-,28.673,Merit+,92.088,85.744,84.506,690,33.6667,C+,9.71,18.261,690,13.913,196,30.102,784,83.801,187,5.348,15,5.5833,L2Merit-
202324,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Indian,All,2085,1550,1120,1136,683,109,32.3724,C+,32.363,C+,29.091,Merit+,29.5902,Merit+,93.032,81.696,80.81,780,33.8419,C+,12.179,19.872,780,14.359,231,47.186,803,86.426,203,6.404,15,4.5769,L2Pass-
202223,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Indian,All,1891,1430,1057,1076,607,101,32.4087,C+,32.4254,C+,29.928,Merit+,27.9954,Merit+,92.517,85.147,83.922,774,32.7735,C+,11.37,18.217,774,13.049,206,49.029,714,86.835,112,10.714,14,6.3364,L2Merit+
202122,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Indian,All,1943,1421,1013,1024,570,89,35.038,B-,35.1121,B-,32.1881,Dist-,31.4681,Dist-,96.27,87.068,86.523,783,35.4789,B-,10.983,22.861,783,16.092,201,44.279,678,84.218,44,4.545,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Disadvantaged,Asian or Asian British - Indian,All,1761,1322,1069,1086,454,65,39.1196,B,39.1126,B,33.1405,Dist-,30.1149,Dist-,94.1,88.681,87.477,824,39.4498,B,21.481,32.767,824,23.422,348,18.678,724,63.536,98,11.224,11,6.1216,L2Merit
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Asian or Asian British - Indian,All,935,716,521,528,344,20,32.6271,C+,32.6438,C+,31.3244,Dist-,26.8947,Merit+,93.017,86.756,85.795,361,33.4811,C+,8.587,16.066,361,11.357,85,23.529,403,85.608,80,5,5,6.025,L2Merit
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Indian,All,991,797,605,615,357,33,32.8287,C+,32.8263,C+,30.106,Dist-,25,Merit,93.977,82.479,81.463,413,34.5278,C+,11.138,19.613,413,12.107,80,41.25,398,89.95,81,7.407,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Indian,All,933,759,607,614,302,27,32.9228,C+,32.9772,C+,31.7713,Dist-,28.5232,Merit+,94.466,87.315,86.482,449,33.2591,C+,9.131,16.258,449,10.468,68,39.706,340,89.118,38,7.895,3,6.4583,L2Merit+
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Indian,All,941,753,568,573,294,24,35.5101,B-,35.6492,B-,32.8873,Dist-,31.6379,Dist-,97.211,87.5,87.435,440,35.697,B-,10,21.591,440,13.636,73,32.877,339,86.726,14,7.143,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Asian or Asian British - Indian,All,909,732,610,619,261,21,40.0832,B,40.0957,B,35.1699,Dist,27.7901,Merit+,95.219,88.525,87.399,455,40.8864,B,23.077,36.044,455,22.418,129,16.279,363,71.901,47,12.766,6,6.3333,L2Merit+
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Asian or Asian British - Indian,All,975,649,440,453,307,39,32.8963,C+,32.9901,C+,29.8381,Merit+,29.8754,Merit+,91.063,84.545,83.002,329,33.8703,C+,10.942,20.669,329,16.717,111,35.135,381,81.89,107,5.607,10,5.3235,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Indian,All,1094,753,515,521,326,76,31.8446,C+,31.8249,C+,28.0849,Merit+,31.6894,Dist-,92.032,80.777,80.038,367,33.0699,C+,13.351,20.163,367,16.894,151,50.331,405,82.963,122,5.738,7,4.3548,L1Dist+
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Indian,All,958,671,450,462,305,74,31.6993,C+,31.6707,C+,28.198,Merit+,27.8003,Merit+,90.313,82.222,80.519,325,32.1026,C+,14.462,20.923,325,16.615,138,53.623,374,84.759,74,12.162,11,6.3023,L2Merit+
